NBa7we src,d4r55,RfnDt,rsqaWe,J7sVM,wiI7pd,NlVald,fontDisplayMedium,cleantext,label tranformers,score label,Tokenizing,WithoutStopwords,Stemming,kalimat,topic
https://lh3.googleusercontent.com/a-/ALV-UjU56v7k3PBBKEAJxnIFITF8VKdoqZ8yFoPJg2zdvUASEFTHevDs=w45-h45-p-rp-mo-ba2-br100,Tri Widodo Leksono,Local Guide · 8 ulasan · 8 foto,sebulan lalu,,"Kenangan yg tdk mungkin mudah untuk dilupakan,keindahan alam yg bebas polusi kendaraan,dihiasi indahnya pasir putih dan banyak Touris dari bermacam manca negara yang singgah di pulau ini",Suka,,kenangan yg tdk mungkin mudah untuk dilupakan keindahan alam yg bebas polusi kendaraan dihiasi indahnya pasir putih dan banyak touris dari bermacam manca negara yang singgah di pulau ini,Positive,0.9987751841545105,"['kenangan', 'yg', 'tdk', 'mungkin', 'mudah', 'untuk', 'dilupakan', 'keindahan', 'alam', 'yg', 'bebas', 'polusi', 'kendaraan', 'dihiasi', 'indahnya', 'pasir', 'putih', 'dan', 'banyak', 'touris', 'dari', 'bermacam', 'manca', 'negara', 'yang', 'singgah', 'di', 'pulau', 'ini']","['kenangan', 'tdk', 'mudah', 'dilupakan', 'keindahan', 'alam', 'bebas', 'polusi', 'kendaraan', 'dihiasi', 'indahnya', 'pasir', 'putih', 'touris', 'manca', 'negara', 'singgah', 'pulau']","['kenang', 'tdk', 'mudah', 'lupa', 'indah', 'alam', 'bebas', 'polusi', 'kendara', 'hias', 'indah', 'pasir', 'putih', 'touris', 'manca', 'negara', 'singgah', 'pulau']",kenang tdk mudah lupa indah alam bebas polusi kendara hias indah pasir putih touris manca negara singgah pulau,0
https://lh3.googleusercontent.com/a-/ALV-UjVJvVfhiO9gqQaiM43EPKKSj8UO42om_doeCt23qKFoJIrWOXs8=w45-h45-p-rp-mo-ba4-br100,AMAII,Local Guide · 49 ulasan · 325 foto,7 bulan lalu,,beautiful island ❤️ I was there for one day tour. I tried snorkeling for the first time in my life. I was super happy that I made it. there's no words that can describe how beautiful the sea is. I love to see all the animals under the calm water. I will definitely be back soon🏝️ …,Suka,7.0,pulau yang indah aku berada di sana untuk tur satu hari aku mencoba snorkeling untuk pertama kalinya dalam hidupku aku sangat senang aku berhasil melakukannya tidak ada kata kata yang dapat menggambarkan betapa indahnya laut itu aku senang melihat semua binatang di bawah air yang tenang aku pasti akan segera kembali,Positive,0.9995094537734985,"['pulau', 'yang', 'indah', 'aku', 'berada', 'di', 'sana', 'untuk', 'tur', 'satu', 'hari', 'aku', 'mencoba', 'snorkeling', 'untuk', 'pertama', 'kalinya', 'dalam', 'hidupku', 'aku', 'sangat', 'senang', 'aku', 'berhasil', 'melakukannya', 'tidak', 'ada', 'kata', 'kata', 'yang', 'dapat', 'menggambarkan', 'betapa', 'indahnya', 'laut', 'itu', 'aku', 'senang', 'melihat', 'semua', 'binatang', 'di', 'bawah', 'air', 'yang', 'tenang', 'aku', 'pasti', 'akan', 'segera', 'kembali']","['pulau', 'indah', 'tur', 'mencoba', 'snorkeling', 'kalinya', 'hidupku', 'senang', 'berhasil', 'melakukannya', 'menggambarkan', 'betapa', 'indahnya', 'laut', 'senang', 'binatang', 'air', 'tenang']","['pulau', 'indah', 'tur', 'coba', 'snorkeling', 'kali', 'hidup', 'senang', 'hasil', 'laku', 'gambar', 'betapa', 'indah', 'laut', 'senang', 'binatang', 'air', 'tenang']",pulau indah tur coba snorkeling kali hidup senang hasil laku gambar betapa indah laut senang binatang air tenang,1
https://lh3.googleusercontent.com/a-/ALV-UjXfHaBBBglvlMqrZfHoknf3B7K5c20BfXoMNCkAtQkwYHCk-14k=w45-h45-p-rp-mo-ba2-br100,Rukshana Hoosen,Local Guide · 9 ulasan · 24 foto,2 bulan lalu,,There’s no frills in this review — just the real deal from my trip to paradise! Let’s dive right in 👇 …,Suka,,tidak ada embel embel dalam ulasan ini hanya real deal dari perjalanan saya ke surga mari selami,Neutral,0.9963802695274353,"['tidak', 'ada', 'embel', 'embel', 'dalam', 'ulasan', 'ini', 'hanya', 'real', 'deal', 'dari', 'perjalanan', 'saya', 'ke', 'surga', 'mari', 'selami']","['embel', 'embel', 'ulasan', 'real', 'deal', 'perjalanan', 'surga', 'mari', 'selami']","['embel', 'embel', 'ulas', 'real', 'deal', 'jalan', 'surga', 'mari', 'selam']",embel embel ulas real deal jalan surga mari selam,-1
https://lh3.googleusercontent.com/a-/ALV-UjU5lwCKD-2-0CvaWp0vl2Y52GbKSUZFV3xAYaVhfSJGqpwvWvTvVQ=w45-h45-p-rp-mo-ba5-br100,Kaori Cubas,Local Guide · 361 ulasan · 343 foto,5 bulan lalu,,"Beautiful Island with Breathtaking Waters – But Know What to Expect

Gili Trawangan is undeniably beautiful — crystal-clear waters, white sand, and …",Suka,12.0,pulau yang indah dengan perairan yang menakjubkan tetapi tahu apa yang diharapkan gili trawangan adalah air jernih yang indah pasir putih dan,Positive,0.9985187649726868,"['pulau', 'yang', 'indah', 'dengan', 'perairan', 'yang', 'menakjubkan', 'tetapi', 'tahu', 'apa', 'yang', 'diharapkan', 'gili', 'trawangan', 'adalah', 'air', 'jernih', 'yang', 'indah', 'pasir', 'putih', 'dan']","['pulau', 'indah', 'perairan', 'menakjubkan', 'diharapkan', 'gili', 'trawangan', 'air', 'jernih', 'indah', 'pasir', 'putih']","['pulau', 'indah', 'air', 'takjub', 'harap', 'gili', 'trawangan', 'air', 'jernih', 'indah', 'pasir', 'putih']",pulau indah air takjub harap gili trawangan air jernih indah pasir putih,0
https://lh3.googleusercontent.com/a/ACg8ocIHDqSx9u_GGMNwUduerawWSaoiDrZjuJVRmiN-YpfPGoYt8g=w45-h45-p-rp-mo-ba3-br100,Emma Kennedy,Local Guide · 37 ulasan · 55 foto,5 bulan lalu,,Would highly recommend if you’re looking for an island with some nightlife! Lots of live music on the main road and great atmosphere all around. The only issue I have with the island is the unethical treatment of the horses here. I would …,Suka,,akan sangat merekomendasikan jika anda mencari pulau dengan kehidupan malam banyak musik live di jalan utama dan suasana luar biasa di sekitarnya satu satunya masalah yang saya miliki dengan pulau ini adalah perlakuan tidak etis terhadap kuda di sini saya akan,Negative,0.9989290833473206,"['akan', 'sangat', 'merekomendasikan', 'jika', 'anda', 'mencari', 'pulau', 'dengan', 'kehidupan', 'malam', 'banyak', 'musik', 'live', 'di', 'jalan', 'utama', 'dan', 'suasana', 'luar', 'biasa', 'di', 'sekitarnya', 'satu', 'satunya', 'masalah', 'yang', 'saya', 'miliki', 'dengan', 'pulau', 'ini', 'adalah', 'perlakuan', 'tidak', 'etis', 'terhadap', 'kuda', 'di', 'sini', 'saya', 'akan']","['merekomendasikan', 'mencari', 'pulau', 'kehidupan', 'malam', 'musik', 'live', 'jalan', 'utama', 'suasana', 'satunya', 'miliki', 'pulau', 'perlakuan', 'etis', 'kuda']","['rekomendasi', 'cari', 'pulau', 'hidup', 'malam', 'musik', 'live', 'jalan', 'utama', 'suasana', 'satu', 'milik', 'pulau', 'laku', 'etis', 'kuda']",rekomendasi cari pulau hidup malam musik live jalan utama suasana satu milik pulau laku etis kuda,7
https://lh3.googleusercontent.com/a-/ALV-UjVBx2tTGR1H0vFeb4TI0WZ7guxf5hQEnSX-vR7uQXAhzU9s5Q5Vig=w45-h45-p-rp-mo-ba6-br100,Umang Malhotra,Local Guide · 344 ulasan · 6.646 foto,4 bulan lalu,,"One of the best,
Marvellous
This whole Island have a periphery of 7 Kms, Having this on my Strava is a Flex …",Suka,8.0,salah satu yang terbaik yang luar biasa dari seluruh pulau ini yang memiliki pinggiran km memiliki ini di strava saya adalah sebuah fleksibilitas,Positive,0.9994111061096191,"['salah', 'satu', 'yang', 'terbaik', 'yang', 'luar', 'biasa', 'dari', 'seluruh', 'pulau', 'ini', 'yang', 'memiliki', 'pinggiran', 'km', 'memiliki', 'ini', 'di', 'strava', 'saya', 'adalah', 'sebuah', 'fleksibilitas']","['salah', 'terbaik', 'pulau', 'memiliki', 'pinggiran', 'km', 'memiliki', 'strava', 'fleksibilitas']","['salah', 'baik', 'pulau', 'milik', 'pinggir', 'km', 'milik', 'strava', 'fleksibilitas']",salah baik pulau milik pinggir km milik strava fleksibilitas,0
https://lh3.googleusercontent.com/a-/ALV-UjVvR2IFLmknCPUJNReY_ByhcDxBovZQjX3srHGzM204lLNmw0Lfxw=w45-h45-p-rp-mo-ba5-br100,Ollie B,Local Guide · 614 ulasan · 322 foto,9 bulan lalu,,"We absolutely loved our time on Gili T. So many fab restaurants and bars.

The main area is the port area. Lots of bars and restaurants nearby. Then as you …",Suka,5.0,kami benar benar menyukai waktu kami di gili t begitu banyak restoran dan bar yang luar biasa area utama adalah area pelabuhan banyak bar dan restoran di dekatnya seperti anda,Positive,0.9996465444564819,"['kami', 'benar', 'benar', 'menyukai', 'waktu', 'kami', 'di', 'gili', 't', 'begitu', 'banyak', 'restoran', 'dan', 'bar', 'yang', 'luar', 'biasa', 'area', 'utama', 'adalah', 'area', 'pelabuhan', 'banyak', 'bar', 'dan', 'restoran', 'di', 'dekatnya', 'seperti', 'anda']","['menyukai', 'gili', 't', 'restoran', 'bar', 'area', 'utama', 'area', 'pelabuhan', 'bar', 'restoran', 'dekatnya']","['suka', 'gili', 't', 'restoran', 'bar', 'area', 'utama', 'area', 'labuh', 'bar', 'restoran', 'dekat']",suka gili t restoran bar area utama area labuh bar restoran dekat,2
https://lh3.googleusercontent.com/a-/ALV-UjXCY8Y4j4f3htisKZDMvvuov5ULX9VdUdHexPuKYkbxk6o63YGilw=w45-h45-p-rp-mo-ba5-br100,Nikhil Savaliya,Local Guide · 247 ulasan · 746 foto,seminggu lalu,BARU,"Noise everywhere.
Morning music.
Afternoon shouting. …",Suka,,kebisingan dimana mana musik pagi sore berteriak,Negative,0.9993078708648682,"['kebisingan', 'dimana', 'mana', 'musik', 'pagi', 'sore', 'berteriak']","['kebisingan', 'musik', 'pagi', 'sore', 'berteriak']","['bising', 'musik', 'pagi', 'sore', 'teriak']",bising musik pagi sore teriak,7
https://lh3.googleusercontent.com/a-/ALV-UjWSQ8q1eTO7EeOTIwFpXd8xkthJrk0QQ4eWWDaFXLLw1h8pXKyqDQ=w45-h45-p-rp-mo-ba6-br100,Dessy Febrina,Local Guide · 325 ulasan · 1.345 foto,Diedit 4 bulan lalu,,"I’ve been visiting Gili Trawangan since 2013, and it has remained my preferred retreat whenever I need a true escape. From the days before I was married to now, even after embracing the hijab, this island continues to offer a sense of …",,6.0,saya telah mengunjungi gili trawangan sejak itu dan ini tetap menjadi tempat peristirahatan pilihan saya kapan pun saya membutuhkan pelarian sejati dari hari hari sebelum saya menikah hingga saat ini bahkan setelah berhijab pulau ini terus menawarkan rasa,Positive,0.9994962215423584,"['saya', 'telah', 'mengunjungi', 'gili', 'trawangan', 'sejak', 'itu', 'dan', 'ini', 'tetap', 'menjadi', 'tempat', 'peristirahatan', 'pilihan', 'saya', 'kapan', 'pun', 'saya', 'membutuhkan', 'pelarian', 'sejati', 'dari', 'hari', 'hari', 'sebelum', 'saya', 'menikah', 'hingga', 'saat', 'ini', 'bahkan', 'setelah', 'berhijab', 'pulau', 'ini', 'terus', 'menawarkan', 'rasa']","['mengunjungi', 'gili', 'trawangan', 'peristirahatan', 'pilihan', 'membutuhkan', 'pelarian', 'sejati', 'menikah', 'berhijab', 'pulau', 'menawarkan']","['unjung', 'gili', 'trawangan', 'istirahat', 'pilih', 'butuh', 'lari', 'sejati', 'meni', 'hijab', 'pulau', 'tawar']",unjung gili trawangan istirahat pilih butuh lari sejati meni hijab pulau tawar,0
https://lh3.googleusercontent.com/a-/ALV-UjVhTWzUckcKYadiOz8Anz7PVINJjy4r_mBCzDeuFgDCkQCwUCM=w45-h45-p-rp-mo-ba3-br100,Satya Utami,Local Guide · 17 ulasan · 101 foto,sebulan lalu,,Pulau yg sangat indah dengan view² pantai dengan pasir putih. Dan wisata diving dan free diving yang banyak,Suka,,pulau yg sangat indah dengan view pantai dengan pasir putih dan wisata diving dan free diving yang banyak,Positive,0.9997015595436096,"['pulau', 'yg', 'sangat', 'indah', 'dengan', 'view', 'pantai', 'dengan', 'pasir', 'putih', 'dan', 'wisata', 'diving', 'dan', 'free', 'diving', 'yang', 'banyak']","['pulau', 'indah', 'view', 'pantai', 'pasir', 'putih', 'wisata', 'diving', 'free', 'diving']","['pulau', 'indah', 'view', 'pantai', 'pasir', 'putih', 'wisata', 'diving', 'free', 'diving']",pulau indah view pantai pasir putih wisata diving free diving,1
https://lh3.googleusercontent.com/a-/ALV-UjWocTwZerTzVTkX6-o-k6GEWDWM3DokXU37kGarlm52AEO8KD3r=w45-h45-p-rp-mo-ba5-br100,Yuliya,Local Guide · 94 ulasan · 472 foto,9 bulan lalu,,"Beautiful island with light blue water—an amazing spot for snorkeling and diving. There are no cars or motorcycles on the island, so you either walk, rent a bicycle, or take a horse-drawn carriage, which really adds to the island's charm.",Suka,4.0,pulau yang indah dengan air biru muda tempat yang menakjubkan untuk snorkeling dan menyelam tidak ada mobil atau sepeda motor di pulau ini jadi anda bisa berjalan kaki menyewa sepeda atau naik kereta kuda yang benar benar menambah pesona pulau,Positive,0.9996650218963623,"['pulau', 'yang', 'indah', 'dengan', 'air', 'biru', 'muda', 'tempat', 'yang', 'menakjubkan', 'untuk', 'snorkeling', 'dan', 'menyelam', 'tidak', 'ada', 'mobil', 'atau', 'sepeda', 'motor', 'di', 'pulau', 'ini', 'jadi', 'anda', 'bisa', 'berjalan', 'kaki', 'menyewa', 'sepeda', 'atau', 'naik', 'kereta', 'kuda', 'yang', 'benar', 'benar', 'menambah', 'pesona', 'pulau']","['pulau', 'indah', 'air', 'biru', 'muda', 'menakjubkan', 'snorkeling', 'menyelam', 'mobil', 'sepeda', 'motor', 'pulau', 'berjalan', 'kaki', 'menyewa', 'sepeda', 'kereta', 'kuda', 'menambah', 'pesona', 'pulau']","['pulau', 'indah', 'air', 'biru', 'muda', 'takjub', 'snorkeling', 'selam', 'mobil', 'sepeda', 'motor', 'pulau', 'jalan', 'kaki', 'sewa', 'sepeda', 'kereta', 'kuda', 'tambah', 'pesona', 'pulau']",pulau indah air biru muda takjub snorkeling selam mobil sepeda motor pulau jalan kaki sewa sepeda kereta kuda tambah pesona pulau,1
https://lh3.googleusercontent.com/a-/ALV-UjXrTD9U2nmgC2OSBjSueDB_SvfPOwVlVxz8At9sX323ExWc76bj=w45-h45-p-rp-mo-ba4-br100,ANDRIAN EKA,Local Guide · 151 ulasan · 161 foto,6 bulan lalu,,"Pantau terindah yang pernah saya lihat seumur hidup saya
Air bening , terumbu karang terlihat indah, ikan banyak , ada kura kura , semua bisa d jumpai saat kita aktivitas snorkling",Suka,2.0,pantau terindah yang pernah saya lihat seumur hidup saya air bening terumbu karang terlihat indah ikan banyak ada kura kura semua bisa d jumpai saat kita aktivitas snorkling,Positive,0.9991759657859802,"['pantau', 'terindah', 'yang', 'pernah', 'saya', 'lihat', 'seumur', 'hidup', 'saya', 'air', 'bening', 'terumbu', 'karang', 'terlihat', 'indah', 'ikan', 'banyak', 'ada', 'kura', 'kura', 'semua', 'bisa', 'd', 'jumpai', 'saat', 'kita', 'aktivitas', 'snorkling']","['pantau', 'terindah', 'lihat', 'seumur', 'hidup', 'air', 'bening', 'terumbu', 'karang', 'indah', 'ikan', 'kura', 'kura', 'd', 'jumpai', 'aktivitas', 'snorkling']","['pantau', 'indah', 'lihat', 'umur', 'hidup', 'air', 'bening', 'terumbu', 'karang', 'indah', 'ikan', 'kura', 'kura', 'd', 'jumpa', 'aktivitas', 'snorkling']",pantau indah lihat umur hidup air bening terumbu karang indah ikan kura kura d jumpa aktivitas snorkling,1
https://lh3.googleusercontent.com/a-/ALV-UjWfdDpcQwTI2m6ZCLw5mfQmk18KWP35K6CjVqmCREe0lw0zxP0S=w45-h45-p-rp-mo-ba4-br100,Einar Dahl,Local Guide · 84 ulasan · 291 foto,6 bulan lalu,,"⭐️⭐️⭐️⭐️⭐️
Beautiful island with a unique vibe – Gili T is a must-visit …",Suka,36.0,pulau indah dengan suasana gili yang unik wajib dikunjungi,Positive,0.9996412992477417,"['pulau', 'indah', 'dengan', 'suasana', 'gili', 'yang', 'unik', 'wajib', 'dikunjungi']","['pulau', 'indah', 'suasana', 'gili', 'unik', 'wajib', 'dikunjungi']","['pulau', 'indah', 'suasana', 'gili', 'unik', 'wajib', 'kunjung']",pulau indah suasana gili unik wajib kunjung,0
https://lh3.googleusercontent.com/a-/ALV-UjX_svVXRZ1X1h1-ssBEgL96aBgVKU5qCdTn4HXz328qcqCZ-QgO=w45-h45-p-rp-mo-ba6-br100,kame kuro,Local Guide · 290 ulasan · 1.058 foto,6 bulan lalu,,"when you first arrive at the harbor, the atmosphere immediately changes. This place is indeed designed for vacation and there are many foreign tourists in this place, more than local tourists. there are no motorized vehicles for …",Suka,5.0,saat pertama kali sampai dipelabuhan suasana langsung berubah tempat ini memang di desain untuk berlibur dan banyak wisatawan mancanegara ditempat ini lebih banyak dibandingkan wisatawan lokal tidak ada kendaraan bermotor untuk,Negative,0.8728235960006714,"['saat', 'pertama', 'kali', 'sampai', 'dipelabuhan', 'suasana', 'langsung', 'berubah', 'tempat', 'ini', 'memang', 'di', 'desain', 'untuk', 'berlibur', 'dan', 'banyak', 'wisatawan', 'mancanegara', 'ditempat', 'ini', 'lebih', 'banyak', 'dibandingkan', 'wisatawan', 'lokal', 'tidak', 'ada', 'kendaraan', 'bermotor', 'untuk']","['kali', 'dipelabuhan', 'suasana', 'langsung', 'berubah', 'desain', 'berlibur', 'wisatawan', 'mancanegara', 'ditempat', 'dibandingkan', 'wisatawan', 'lokal', 'kendaraan', 'bermotor']","['kali', 'labuh', 'suasana', 'langsung', 'ubah', 'desain', 'libur', 'wisatawan', 'mancanegara', 'tempat', 'banding', 'wisatawan', 'lokal', 'kendara', 'motor']",kali labuh suasana langsung ubah desain libur wisatawan mancanegara tempat banding wisatawan lokal kendara motor,3
https://lh3.googleusercontent.com/a/ACg8ocLb4cqWqyiHKfPtWaPx-FPEZf-x88lxY1USedEqtbJ00arEKQ=w45-h45-p-rp-mo-br100,Hue Tran,7 ulasan · 1 foto,4 bulan lalu,,"We arrived here in mid-August 2025. Luckily, the weather was great so we had a daily snorkeling tour of 3 islands. All we saw were beautiful colorful fish and a few big sea turtles. It was an unforgettable moment!",Suka,,kami tiba di sini pada pertengahan agustus untungnya cuacanya bagus jadi kami mengadakan tur snorkeling setiap hari di pulau pulau yang kami lihat hanyalah ikan berwarna warni yang indah dan beberapa penyu besar itu adalah momen yang tak terlupakan,Positive,0.9994157552719116,"['kami', 'tiba', 'di', 'sini', 'pada', 'pertengahan', 'agustus', 'untungnya', 'cuacanya', 'bagus', 'jadi', 'kami', 'mengadakan', 'tur', 'snorkeling', 'setiap', 'hari', 'di', 'pulau', 'pulau', 'yang', 'kami', 'lihat', 'hanyalah', 'ikan', 'berwarna', 'warni', 'yang', 'indah', 'dan', 'beberapa', 'penyu', 'besar', 'itu', 'adalah', 'momen', 'yang', 'tak', 'terlupakan']","['pertengahan', 'agustus', 'untungnya', 'cuacanya', 'bagus', 'mengadakan', 'tur', 'snorkeling', 'pulau', 'pulau', 'lihat', 'ikan', 'berwarna', 'warni', 'indah', 'penyu', 'momen', 'terlupakan']","['tengah', 'agustus', 'untung', 'cuaca', 'bagus', 'ada', 'tur', 'snorkeling', 'pulau', 'pulau', 'lihat', 'ikan', 'warna', 'warni', 'indah', 'penyu', 'momen', 'lupa']",tengah agustus untung cuaca bagus ada tur snorkeling pulau pulau lihat ikan warna warni indah penyu momen lupa,1
https://lh3.googleusercontent.com/a-/ALV-UjW3HmMOb5j8qxIDjNkT6LeJAjnME1cMZJfrKs9XViR3mPZxapAW=w45-h45-p-rp-mo-ba6-br100,Risti Kurnia,Local Guide · 662 ulasan · 4.026 foto,8 bulan lalu,,"Salah satu pulau dari 3 pulang yang ada di lombok. Gili trawangan pulau yang ramai dmegan turis. Banyak terdapt cafe, tempat makan, hotel. Untuk keliling pulau bisa rental sepeda atau motor listrik. Harganya mulaindari 50k. Disini tidak ada …",Suka,10.0,salah satu pulau dari pulang yang ada di lombok gili trawangan pulau yang ramai dmegan turis banyak terdapt cafe tempat makan hotel untuk keliling pulau bisa rental sepeda atau motor listrik harganya mulaindari k disini tidak ada,Positive,0.9970903396606445,"['salah', 'satu', 'pulau', 'dari', 'pulang', 'yang', 'ada', 'di', 'lombok', 'gili', 'trawangan', 'pulau', 'yang', 'ramai', 'dmegan', 'turis', 'banyak', 'terdapt', 'cafe', 'tempat', 'makan', 'hotel', 'untuk', 'keliling', 'pulau', 'bisa', 'rental', 'sepeda', 'atau', 'motor', 'listrik', 'harganya', 'mulaindari', 'k', 'disini', 'tidak', 'ada']","['salah', 'pulau', 'pulang', 'lombok', 'gili', 'trawangan', 'pulau', 'ramai', 'dmegan', 'turis', 'terdapt', 'cafe', 'makan', 'hotel', 'keliling', 'pulau', 'rental', 'sepeda', 'motor', 'listrik', 'harganya', 'mulaindari', 'k']","['salah', 'pulau', 'pulang', 'lombok', 'gili', 'trawangan', 'pulau', 'ramai', 'dmegan', 'turis', 'terdapt', 'cafe', 'makan', 'hotel', 'keliling', 'pulau', 'rental', 'sepeda', 'motor', 'listrik', 'harga', 'mulaindari', 'k']",salah pulau pulang lombok gili trawangan pulau ramai dmegan turis terdapt cafe makan hotel keliling pulau rental sepeda motor listrik harga mulaindari k,2
https://lh3.googleusercontent.com/a/ACg8ocIQb-7dlH0ROYXRmpVWrIkd6z5eLuDMQ8j52tY1qQEJDYHvRQ=w45-h45-p-rp-mo-br100,Silvia Gutierrez,9 ulasan · 6 foto,5 bulan lalu,,"Never again!

If you enjoy sunbathing next to garbage and dirt, Gili Trawagan is your place. …",,5.0,jangan pernah lagi jika anda menikmati berjemur di samping sampah dan kotoran gili trawagan adalah tempat anda,Neutral,0.6704701781272888,"['jangan', 'pernah', 'lagi', 'jika', 'anda', 'menikmati', 'berjemur', 'di', 'samping', 'sampah', 'dan', 'kotoran', 'gili', 'trawagan', 'adalah', 'tempat', 'anda']","['menikmati', 'berjemur', 'samping', 'sampah', 'kotoran', 'gili', 'trawagan']","['nikmat', 'jemur', 'samping', 'sampah', 'kotor', 'gili', 'trawagan']",nikmat jemur samping sampah kotor gili trawagan,0
https://lh3.googleusercontent.com/a-/ALV-UjV7NKrMh3RpMiObXScLNYEi_cn83dsAJJnWVcd-LmqI7TwKOkX9=w45-h45-p-rp-mo-ba4-br100,Adhy Bams,Local Guide · 202 ulasan · 61 foto,seminggu lalu,BARU,"Tempat buat healing and padding sepeda di Lombok
Juga tempat buat party hehehe",Suka,,tempat buat healing and padding sepeda di lombok juga tempat buat party hehehe,Positive,0.9378191828727722,"['tempat', 'buat', 'healing', 'and', 'padding', 'sepeda', 'di', 'lombok', 'juga', 'tempat', 'buat', 'party', 'hehehe']","['healing', 'and', 'padding', 'sepeda', 'lombok', 'party', 'hehehe']","['healing', 'and', 'padding', 'sepeda', 'lombok', 'party', 'hehehe']",healing and padding sepeda lombok party hehehe,0
https://lh3.googleusercontent.com/a-/ALV-UjWhb_c6eVMAYofXaLWhzCsvVjgiM54HXmTFMrP184j8vbPlA31jRg=w45-h45-p-rp-mo-ba6-br100,Agus Sunaryo,Local Guide · 401 ulasan · 1.364 foto,10 bulan lalu,,"Gak salah sih ini dibilang Gili/ pulau favorit jika ke Lombok! Pantai2nya bagus dan ramah anak, spot snorkling, sunset, sunrise oke semua.
Cuma penginapan disini lebih cenderung ke model homestay, tapi ya pinter2 ajalah …",Suka,7.0,gak salah sih ini dibilang gili pulau favorit jika ke lombok pantainya bagus dan ramah anak spot snorkling sunset sunrise oke semua cuma penginapan disini lebih cenderung ke model homestay tapi ya pinter ajalah,Positive,0.9991808533668518,"['gak', 'salah', 'sih', 'ini', 'dibilang', 'gili', 'pulau', 'favorit', 'jika', 'ke', 'lombok', 'pantainya', 'bagus', 'dan', 'ramah', 'anak', 'spot', 'snorkling', 'sunset', 'sunrise', 'oke', 'semua', 'cuma', 'penginapan', 'disini', 'lebih', 'cenderung', 'ke', 'model', 'homestay', 'tapi', 'ya', 'pinter', 'ajalah']","['gak', 'salah', 'sih', 'dibilang', 'gili', 'pulau', 'favorit', 'lombok', 'pantainya', 'bagus', 'ramah', 'anak', 'spot', 'snorkling', 'sunset', 'sunrise', 'oke', 'penginapan', 'cenderung', 'model', 'homestay', 'ya', 'pinter', 'ajalah']","['gak', 'salah', 'sih', 'bilang', 'gili', 'pulau', 'favorit', 'lombok', 'pantai', 'bagus', 'ramah', 'anak', 'spot', 'snorkling', 'sunset', 'sunrise', 'oke', 'inap', 'cenderung', 'model', 'homestay', 'ya', 'pinter', 'aja']",gak salah sih bilang gili pulau favorit lombok pantai bagus ramah anak spot snorkling sunset sunrise oke inap cenderung model homestay ya pinter aja,6
https://lh3.googleusercontent.com/a-/ALV-UjVh-w2OIaq8Aaa8c-xWQ9bBkPda-VtjyZt79eniumJgkS5wjIsd=w45-h45-p-rp-mo-ba8-br100,Simona Marinkova,Local Guide · 663 ulasan · 16.612 foto,6 bulan lalu,,"Beautiful island with scenic beaches and hotels. I loved it there. The only thing that really bothered me was the way poor working horses are treated - pulling wagons all day in the heat, with no water and food. Left standing at the sun. …",Suka,3.0,pulau yang indah dengan pantai yang indah dan hotel yang saya sukai di sana satu satunya hal yang benar benar mengganggu saya adalah cara kuda pekerja yang malang diperlakukan menarik kereta sepanjang hari dalam cuaca panas tanpa air dan makanan yang tersisa di bawah sinar matahari,Positive,0.9736267924308777,"['pulau', 'yang', 'indah', 'dengan', 'pantai', 'yang', 'indah', 'dan', 'hotel', 'yang', 'saya', 'sukai', 'di', 'sana', 'satu', 'satunya', 'hal', 'yang', 'benar', 'benar', 'mengganggu', 'saya', 'adalah', 'cara', 'kuda', 'pekerja', 'yang', 'malang', 'diperlakukan', 'menarik', 'kereta', 'sepanjang', 'hari', 'dalam', 'cuaca', 'panas', 'tanpa', 'air', 'dan', 'makanan', 'yang', 'tersisa', 'di', 'bawah', 'sinar', 'matahari']","['pulau', 'indah', 'pantai', 'indah', 'hotel', 'sukai', 'satunya', 'mengganggu', 'kuda', 'pekerja', 'malang', 'diperlakukan', 'menarik', 'kereta', 'cuaca', 'panas', 'air', 'makanan', 'tersisa', 'sinar', 'matahari']","['pulau', 'indah', 'pantai', 'indah', 'hotel', 'suka', 'satu', 'ganggu', 'kuda', 'kerja', 'malang', 'laku', 'tarik', 'kereta', 'cuaca', 'panas', 'air', 'makan', 'sisa', 'sinar', 'matahari']",pulau indah pantai indah hotel suka satu ganggu kuda kerja malang laku tarik kereta cuaca panas air makan sisa sinar matahari,2
